,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Relational Databases,3,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Relational Databases,3,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Relational Databases,3,Assessment,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Relational Databases,3,Usage,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Relational Databases,3,Usage,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Relational Databases,3,Assessment,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Relational Databases,3,Assessment,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Relational Databases,3,Familiarity,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Relational Databases,3,Familiarity,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Relational Databases,3,Familiarity,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Query Languages,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Query Languages,3,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Query Languages,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Query Languages,3,Assessment,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Query Languages,3,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Query Languages,3,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Query Languages,3,Usage,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Transaction Processing,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Transaction Processing,3,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Transaction Processing,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Transaction Processing,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Transaction Processing,3,Assessment,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Transaction Processing,3,Assessment,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Transaction Processing,3,Assessment,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Transaction Processing,3,Assessment,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Distributed Databases,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Distributed Databases,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Distributed Databases,3,Assessment,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Distributed Databases,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Distributed Databases,3,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Distributed Databases,3,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Physical Database Design,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Physical Database Design,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Physical Database Design,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Physical Database Design,3,Assessment,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Physical Database Design,3,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Physical Database Design,3,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Physical Database Design,3,Usage,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Physical Database Design,3,Familiarity,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Physical Database Design,3,Assessment,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Physical Database Design,3,Familiarity,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Data Mining,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Data Mining,3,Assessment,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Data Mining,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Data Mining,3,Assessment,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Data Mining,3,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Data Mining,3,Assessment,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Data Mining,3,Assessment,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Data Mining,3,Familiarity,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Data Mining,3,Familiarity,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Information Storage and Retrieval,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Information Storage and Retrieval,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Information Storage and Retrieval,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Information Storage and Retrieval,3,Assessment,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Information Storage and Retrieval,3,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Information Storage and Retrieval,3,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Multimedia Systems,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Multimedia Systems,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Multimedia Systems,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Multimedia Systems,3,Assessment,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Multimedia Systems,3,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Multimedia Systems,3,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Multimedia Systems,3,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Fundamental Issues,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Fundamental Issues,2,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Fundamental Issues,2,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Fundamental Issues,2,Assessment,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Basic Search Strategies,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Basic Search Strategies,2,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Basic Search Strategies,2,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Basic Search Strategies,2,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Basic Search Strategies,2,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Basic Search Strategies,2,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Basic Search Strategies,2,Assessment,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Basic Search Strategies,2,Usage,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Basic Search Strategies,2,Familiarity,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Basic Knowledge Representation and Reasoning,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Basic Knowledge Representation and Reasoning,2,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Basic Knowledge Representation and Reasoning,2,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Basic Knowledge Representation and Reasoning,2,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Basic Knowledge Representation and Reasoning,2,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Basic Machine Learning,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Basic Machine Learning,2,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Basic Machine Learning,2,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Basic Machine Learning,2,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Basic Machine Learning,2,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Basic Machine Learning,2,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Search,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Search,3,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Search,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Search,3,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Search,3,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Search,3,Assessment,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Search,3,Assessment,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Represenation and Reasoning,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Represenation and Reasoning,3,Assessment,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Represenation and Reasoning,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Represenation and Reasoning,3,Assessment,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Represenation and Reasoning,3,Assessment,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Represenation and Reasoning,3,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Represenation and Reasoning,3,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Represenation and Reasoning,3,Familiarity,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Represenation and Reasoning,3,Familiarity,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Represenation and Reasoning,3,Familiarity,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Represenation and Reasoning,3,Familiarity,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Reasoning Under Uncertainty,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Reasoning Under Uncertainty,3,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Reasoning Under Uncertainty,3,Assessment,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Reasoning Under Uncertainty,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Reasoning Under Uncertainty,3,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Reasoning Under Uncertainty,3,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Reasoning Under Uncertainty,3,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Reasoning Under Uncertainty,3,Usage,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Reasoning Under Uncertainty,3,Familiarity,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Reasoning Under Uncertainty,3,Assessment,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Agents,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Agents,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Agents,3,Assessment,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Agents,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Agents,3,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Agents,3,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Natural Language Processing,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Natural Language Processing,3,Assessment,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Natural Language Processing,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Natural Language Processing,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Natural Language Processing,3,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Natural Language Processing,3,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Machine Learning,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Machine Learning,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Machine Learning,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Machine Learning,3,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Machine Learning,3,Assessment,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Machine Learning,3,Assessment,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Machine Learning,3,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Advanced Machine Learning,3,Usage,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Robotics,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Robotics,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Robotics,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Robotics,3,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Robotics,3,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Robotics,3,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Robotics,3,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Robotics,3,Assessment,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Robotics,3,Familiarity,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Perception and Computer Vision,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Perception and Computer Vision,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Perception and Computer Vision,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Perception and Computer Vision,3,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Perception and Computer Vision,3,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Perception and Computer Vision,3,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Perception and Computer Vision,3,Usage,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Perception and Computer Vision,3,Usage,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Perception and Computer Vision,3,Usage,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Perception and Computer Vision,3,Assessment,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,Perception and Computer Vision,3,Familiarity,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Introduction,1.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Introduction,1,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Introduction,1,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Introduction,1,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Introduction,1,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Networked Applications,1.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Networked Applications,1,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Networked Applications,1,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Networked Applications,1,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Reliable Data Delivery,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Reliable Data Delivery,2,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Reliable Data Delivery,2,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Reliable Data Delivery,2,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Routing and Forwarding,0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Routing and Forwarding,2,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Routing and Forwarding,2,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Routing and Forwarding,2,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Local Area Networks,0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Local Area Networks,2,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Local Area Networks,2,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Local Area Networks,2,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Local Area Networks,2,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Resource Allocation,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Resource Allocation,2,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Resource Allocation,2,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Resource Allocation,2,Assessment,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Resource Allocation,2,Assessment,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Mobility,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Mobility,2,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Mobility,2,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Social Networking,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Social Networking,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Social Networking,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Social Networking,3,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Social Networking,3,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Social Networking,3,Assessment,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Overview of Operating Systems,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Overview of Operating Systems,1,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Overview of Operating Systems,1,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Overview of Operating Systems,1,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Overview of Operating Systems,1,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Overview of Operating Systems,1,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Operating System Principles,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Operating System Principles,1,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Operating System Principles,1,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Operating System Principles,1,Assessment,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Operating System Principles,1,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Operating System Principles,1,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Operating System Principles,1,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Operating System Principles,1,Familiarity,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Concurrency,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Concurrency,2,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Concurrency,2,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Concurrency,2,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Concurrency,2,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Concurrency,2,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Concurrency,2,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Concurrency,2,Usage,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Scheduling and Dispatch,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Scheduling and Dispatch,2,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Scheduling and Dispatch,2,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Scheduling and Dispatch,2,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Scheduling and Dispatch,2,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Scheduling and Dispatch,2,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Scheduling and Dispatch,2,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Scheduling and Dispatch,2,Usage,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Memory Management,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Memory Management,2,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Memory Management,2,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Memory Management,2,Assessment,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Memory Management,2,Assessment,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Memory Management,2,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Memory Management,2,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Security and Protection,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Security and Protection,2,Assessment,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Security and Protection,2,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Security and Protection,2,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Security and Protection,2,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Virtual Machines,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Virtual Machines,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Virtual Machines,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Virtual Machines,3,Assessment,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Virtual Machines,3,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Device Management,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Device Management,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Device Management,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Device Management,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
